date;temperature_2m;relative_humidity_2m;apparent_temperature;precipitation;rain;weather_code;cloud_cover;wind_direction_10m;wind_speed_10m;is_day
2024-06-26 09:00:00+00:00;20.3245;60.87098;20.11606;0.0;0.0;0.0;0.0;93.012726;6.849467;0.0
2024-06-26 10:00:00+00:00;19.9245;62.60066;19.785233;0.0;0.0;0.0;0.0;86.82024;6.489992;1.0
2024-06-26 11:00:00+00:00;21.3745;59.542515;21.171268;0.0;0.0;0.0;0.0;94.96966;8.311245;1.0
2024-06-26 12:00:00+00:00;24.2745;54.520092;24.897097;0.0;0.0;0.0;1.0;104.03627;5.937272;1.0
2024-06-26 13:00:00+00:00;26.9245;47.801605;27.592579;0.0;0.0;0.0;2.0;102.5288;6.638072;1.0
2024-06-26 14:00:00+00:00;29.8245;38.59957;30.642227;0.0;0.0;0.0;14.0;94.96966;8.311245;1.0
2024-06-26 15:00:00+00:00;31.6745;30.781725;32.304337;0.0;0.0;0.0;0.0;87.87895;9.726665;1.0
2024-06-26 16:00:00+00:00;32.4245;28.173363;33.815243;0.0;0.0;0.0;0.0;86.423744;5.771239;1.0
2024-06-26 17:00:00+00:00;32.774498;27.260239;34.48602;0.0;0.0;0.0;0.0;60.255207;2.9024127;1.0
2024-06-26 18:00:00+00:00;32.9245;26.94183;34.14453;0.0;0.0;0.0;2.0;18.435053;2.2768397;1.0
2024-06-26 19:00:00+00:00;32.8245;27.183607;32.84595;0.0;0.0;0.0;8.0;5.7105074;3.6179552;1.0
2024-06-26 20:00:00+00:00;32.4245;27.987892;32.26223;0.0;0.0;0.0;11.0;9.462248;4.379589;1.0
2024-06-26 21:00:00+00:00;29.9245;48.59708;32.311115;0.0;0.0;3.0;95.0;12.528798;3.319036;1.0
2024-06-26 22:00:00+00:00;28.974499;42.00621;29.939865;0.0;0.0;3.0;100.0;210.96368;4.198285;0.0
2024-06-26 23:00:00+00:00;27.8245;42.37135;28.475056;0.0;0.0;3.0;85.0;164.74483;4.1046314;0.0
2024-06-27 00:00:00+00:00;27.1245;44.143597;27.291937;0.0;0.0;1.0;42.0;112.833694;7.42159;0.0
2024-06-27 01:00:00+00:00;23.724499;47.71789;22.840858;0.0;0.0;0.0;0.0;100.12462;10.239453;0.0
2024-06-27 02:00:00+00:00;22.6745;53.410946;22.40781;0.0;0.0;0.0;0.0;100.784256;7.69592;0.0
2024-06-27 03:00:00+00:00;21.7745;58.48339;21.80765;0.0;0.0;0.0;0.0;117.89718;6.9247384;0.0
2024-06-27 04:00:00+00:00;21.1245;61.45587;21.149082;0.0;0.0;0.0;0.0;101.3099;7.342588;0.0
2024-06-27 05:00:00+00:00;20.6245;62.554264;20.359592;0.0;0.0;0.0;0.0;116.56499;8.854829;0.0
2024-06-27 06:00:00+00:00;20.224499;64.32702;20.258505;0.0;0.0;0.0;0.0;117.89718;6.9247384;0.0
2024-06-27 07:00:00+00:00;19.6745;66.33931;19.691547;0.0;0.0;0.0;0.0;117.89718;6.9247384;0.0
2024-06-27 08:00:00+00:00;19.3245;66.91869;19.074484;0.0;0.0;0.0;0.0;124.3804;8.287822;0.0
2024-06-27 09:00:00+00:00;18.9245;68.16101;18.756922;0.0;0.0;0.0;0.0;125.21768;7.491114;0.0
2024-06-27 10:00:00+00:00;18.7745;67.686035;18.302963;0.0;0.0;0.0;0.0;106.26028;9.0;1.0
2024-06-27 11:00:00+00:00;20.474499;62.520374;20.137093;0.0;0.0;0.0;0.0;90.0;9.0;1.0
2024-06-27 12:00:00+00:00;23.8245;53.87993;24.149704;0.0;0.0;0.0;0.0;90.0;6.4799995;1.0
2024-06-27 13:00:00+00:00;26.4245;47.976593;27.012554;0.0;0.0;0.0;0.0;96.70974;6.162207;1.0
2024-06-27 14:00:00+00:00;29.474499;39.00499;30.338486;0.0;0.0;0.0;0.0;98.13002;7.6367526;1.0
2024-06-27 15:00:00+00:00;31.324501;31.710762;31.989178;0.0;0.0;0.0;0.0;96.340096;9.779817;1.0
2024-06-27 16:00:00+00:00;32.4745;28.001366;33.649464;0.0;0.0;2.0;58.0;71.564964;6.830519;1.0
2024-06-27 17:00:00+00:00;33.024498;26.438377;33.075924;0.0;0.0;3.0;96.0;58.240574;8.891343;1.0
2024-06-27 18:00:00+00:00;32.5745;27.116724;31.811707;0.0;0.0;1.0;43.0;68.19853;7.754637;1.0
2024-06-27 19:00:00+00:00;32.774498;25.679762;32.05322;0.0;0.0;2.0;68.0;93.366394;6.130579;1.0
2024-06-27 20:00:00+00:00;32.274498;27.76315;31.344353;0.0;0.0;3.0;80.0;99.090195;9.114471;1.0
2024-06-27 21:00:00+00:00;30.3245;32.276062;29.212845;0.0;0.0;2.0;59.0;98.88058;11.659777;1.0
2024-06-27 22:00:00+00:00;27.9245;37.08147;27.28957;0.0;0.0;2.0;72.0;99.865746;8.4042845;0.0
2024-06-27 23:00:00+00:00;27.224499;38.631298;26.394348;0.0;0.0;1.0;42.0;85.76369;9.746631;0.0
2024-06-28 00:00:00+00:00;26.0745;44.869507;25.661701;0.0;0.0;0.0;17.0;87.87895;9.726665;0.0
2024-06-28 01:00:00+00:00;23.724499;50.291515;23.267017;0.0;0.0;0.0;0.0;99.090195;9.114471;0.0
2024-06-28 02:00:00+00:00;22.7745;53.611725;22.45594;0.0;0.0;0.0;0.0;120.96369;8.39657;0.0
2024-06-28 03:00:00+00:00;21.974499;57.21119;21.985062;0.0;0.0;0.0;0.0;74.47583;6.725354;0.0
2024-06-28 04:00:00+00:00;21.1245;62.870827;21.63663;0.0;0.0;0.0;0.0;41.98713;4.8433046;0.0
2024-06-28 05:00:00+00:00;20.1745;72.037254;21.317553;0.0;0.0;0.0;0.0;113.962494;3.5455887;0.0
2024-06-28 06:00:00+00:00;19.8745;67.6894;20.463644;0.0;0.0;0.0;0.0;120.96369;4.198285;0.0
2024-06-28 07:00:00+00:00;19.4245;68.70753;19.79127;0.0;0.0;0.0;1.0;105.945465;5.2416787;0.0
2024-06-28 08:00:00+00:00;19.224499;68.66774;19.471119;0.0;0.0;0.0;0.0;104.93147;5.5887027;0.0
2024-06-28 09:00:00+00:00;18.974499;68.39419;18.923428;0.0;0.0;0.0;1.0;98.97255;6.924738;0.0
2024-06-28 10:00:00+00:00;18.724499;69.01793;18.703007;0.0;0.0;0.0;4.0;93.17977;6.489992;1.0
2024-06-28 11:00:00+00:00;20.4245;65.00197;20.592787;0.0;0.0;0.0;0.0;90.0;6.8399997;1.0
2024-06-28 12:00:00+00:00;23.9245;57.132103;24.983244;0.0;0.0;0.0;0.0;95.19434;3.9763298;1.0
2024-06-28 13:00:00+00:00;26.9245;49.67948;28.31646;0.0;0.0;0.0;0.0;83.659904;3.2599385;1.0
2024-06-28 14:00:00+00:00;29.6745;40.47231;31.201225;0.0;0.0;0.0;0.0;77.90526;5.1544156;1.0
2024-06-28 15:00:00+00:00;31.474499;33.346237;32.92218;0.0;0.0;0.0;0.0;62.10283;6.9247384;1.0
2024-06-28 16:00:00+00:00;32.4745;30.698599;34.45282;0.0;0.0;0.0;0.0;41.98713;4.8433046;1.0
2024-06-28 17:00:00+00:00;33.0745;29.197515;34.971287;0.0;0.0;0.0;4.0;37.875053;4.1046314;1.0
2024-06-28 18:00:00+00:00;33.5745;28.112574;34.850075;0.0;0.0;0.0;9.0;34.9921;4.39436;1.0
2024-06-28 19:00:00+00:00;33.1745;28.468742;33.266403;0.0;0.0;0.0;10.0;38.65983;4.6102495;1.0
2024-06-28 20:00:00+00:00;32.7245;29.007378;33.29035;0.0;0.0;0.0;12.0;108.43504;1.1384199;1.0
2024-06-28 21:00:00+00:00;30.9245;34.74494;31.261536;0.0;0.0;0.0;5.0;168.69011;5.506941;1.0
2024-06-28 22:00:00+00:00;28.6745;36.805428;28.2342;0.0;0.0;0.0;11.0;124.3804;8.287822;0.0
2024-06-28 23:00:00+00:00;26.2745;56.43593;27.599693;0.0;0.0;3.0;100.0;81.86999;7.6367526;0.0
2024-06-29 00:00:00+00:00;26.7745;46.544144;27.782318;0.0;0.0;0.0;11.0;172.87508;2.9024127;0.0
2024-06-29 01:00:00+00:00;25.5245;56.073334;27.017868;0.0;0.0;0.0;1.0;340.0168;4.2136917;0.0
2024-06-29 02:00:00+00:00;23.3745;66.04795;24.849674;0.0;0.0;0.0;1.0;217.56866;5.904439;0.0
2024-06-29 03:00:00+00:00;23.3745;57.182262;24.142145;0.0;0.0;0.0;0.0;122.471176;4.6938257;0.0
2024-06-29 04:00:00+00:00;22.7745;59.29569;23.484615;0.0;0.0;0.0;0.0;98.13002;5.0911684;0.0
2024-06-29 05:00:00+00:00;22.0245;62.26279;22.759157;0.0;0.0;0.0;0.0;94.08554;5.0528407;0.0
2024-06-29 06:00:00+00:00;21.4245;64.171936;21.614958;0.0;0.0;0.0;0.0;117.64589;8.534353;0.0
2024-06-29 07:00:00+00:00;20.8245;66.79502;21.151094;0.0;0.0;0.0;0.0;117.75845;7.729527;0.0
2024-06-29 08:00:00+00:00;20.3745;68.89557;21.000494;0.0;0.0;0.0;0.0;97.12492;5.8048253;0.0
2024-06-29 09:00:00+00:00;19.8745;72.21524;20.853416;0.0;0.0;0.0;0.0;100.30479;4.0249224;0.0
2024-06-29 10:00:00+00:00;19.3745;74.97385;20.36376;0.0;0.0;0.0;1.0;109.98319;4.2136917;1.0
2024-06-29 11:00:00+00:00;20.974499;69.01355;21.66242;0.0;0.0;0.0;0.0;98.97255;6.924738;1.0
2024-06-29 12:00:00+00:00;24.4245;60.450104;26.026539;0.0;0.0;0.0;0.0;123.6901;3.8939953;1.0
2024-06-29 13:00:00+00:00;28.1245;46.608307;29.29877;0.0;0.0;0.0;0.0;111.03758;5.0142193;1.0
2024-06-29 14:00:00+00:00;30.6745;37.96969;31.854454;0.0;0.0;0.0;0.0;108.43504;6.830519;1.0
2024-06-29 15:00:00+00:00;32.274498;32.707756;33.78479;0.0;0.0;0.0;0.0;113.962494;7.0911775;1.0
2024-06-29 16:00:00+00:00;33.274498;29.347376;34.96093;0.0;0.0;0.0;3.0;130.23628;6.1305785;1.0
2024-06-29 17:00:00+00:00;33.9245;27.29795;35.294735;0.0;0.0;0.0;2.0;154.98314;5.95906;1.0
2024-06-29 18:00:00+00:00;34.4245;26.029615;34.769493;0.0;0.0;1.0;28.0;170.13426;8.4042845;1.0
2024-06-29 19:00:00+00:00;33.9745;26.341637;32.907345;0.0;0.0;0.0;5.0;167.27565;11.440978;1.0
2024-06-29 20:00:00+00:00;33.2245;25.884365;32.14839;0.0;0.0;0.0;3.0;145.71307;9.585739;1.0
2024-06-29 21:00:00+00:00;31.6245;30.166931;31.163013;0.0;0.0;0.0;16.0;119.05451;7.4128532;1.0
2024-06-29 22:00:00+00:00;29.0245;34.900272;28.4646;0.0;0.0;3.0;89.0;125.837746;7.9932966;0.0
2024-06-29 23:00:00+00:00;27.8745;37.31253;26.995358;0.0;0.0;2.0;51.0;147.99466;10.1887;0.0
2024-06-30 00:00:00+00:00;27.224499;37.999504;25.917143;0.0;0.0;1.0;30.0;133.83095;12.475961;0.0
2024-06-30 01:00:00+00:00;24.8745;46.330894;24.374706;0.0;0.0;0.0;7.0;139.89915;8.942214;0.0
2024-06-30 02:00:00+00:00;23.8745;50.1669;23.515368;0.0;0.0;0.0;3.0;131.63345;8.669949;0.0
2024-06-30 03:00:00+00:00;23.1245;52.6595;22.838467;0.0;0.0;0.0;0.0;124.3804;8.287822;0.0
2024-06-30 04:00:00+00:00;22.5245;54.43123;22.182682;0.0;0.0;0.0;0.0;112.24908;8.557102;0.0
2024-06-30 05:00:00+00:00;21.974499;56.28421;21.472198;0.0;0.0;0.0;0.0;116.56499;9.659814;0.0
2024-06-30 06:00:00+00:00;21.3745;59.737057;21.39065;0.0;0.0;0.0;0.0;117.89718;6.9247384;0.0
2024-06-30 07:00:00+00:00;20.9245;61.811554;20.930033;0.0;0.0;0.0;0.0;95.7105;7.2359104;0.0
2024-06-30 08:00:00+00:00;20.6745;63.592743;21.015787;0.0;0.0;0.0;0.0;93.814;5.4119864;0.0
2024-06-30 09:00:00+00:00;20.3745;64.35977;20.733412;0.0;0.0;0.0;0.0;94.08554;5.0528407;0.0
2024-06-30 10:00:00+00:00;19.724499;67.220024;20.133688;0.0;0.0;0.0;0.0;116.56499;4.829907;1.0
2024-06-30 11:00:00+00:00;21.1245;63.280334;21.344435;0.0;0.0;0.0;2.0;113.962494;7.0911775;1.0
2024-06-30 12:00:00+00:00;24.1745;55.381535;25.028313;0.0;0.0;0.0;15.0;98.74608;4.73506;1.0
2024-06-30 13:00:00+00:00;27.474499;46.135372;28.236576;0.0;0.0;0.0;14.0;100.619606;5.8603754;1.0
2024-06-30 14:00:00+00:00;30.6245;36.158443;31.359657;0.0;0.0;0.0;1.0;95.19434;7.9526596;1.0
2024-06-30 15:00:00+00:00;32.774498;27.98976;32.9972;0.0;0.0;1.0;30.0;101.3099;11.013882;1.0
2024-06-30 16:00:00+00:00;33.8245;24.291655;34.28329;0.0;0.0;3.0;93.0;108.43504;9.107359;1.0
2024-06-30 17:00:00+00:00;34.3245;23.388641;34.85865;0.0;0.0;2.0;78.0;117.75845;7.729527;1.0
2024-06-30 18:00:00+00:00;34.5745;22.759945;34.878178;0.0;0.0;3.0;95.0;129.80553;5.6233797;1.0
2024-06-30 19:00:00+00:00;34.774498;21.768208;34.238228;0.0;0.0;3.0;98.0;190.3048;4.0249224;1.0
2024-06-30 20:00:00+00:00;34.2245;22.294315;32.751827;0.0;0.0;3.0;97.0;204.62355;9.504273;1.0
2024-06-30 21:00:00+00:00;31.8745;27.10927;30.382778;0.0;0.0;3.0;95.0;180.0;11.5199995;1.0
2024-06-30 22:00:00+00:00;29.3745;32.226017;28.713177;0.0;0.0;2.0;56.0;154.7989;6.763786;0.0
2024-06-30 23:00:00+00:00;28.0745;34.519955;27.21887;0.0;0.0;3.0;87.0;114.22774;7.8954163;0.0
2024-07-01 00:00:00+00:00;26.724499;37.85916;25.712938;0.0;0.0;3.0;86.0;122.471176;9.387651;0.0
2024-07-01 01:00:00+00:00;24.4245;44.857777;23.44615;0.0;0.0;0.0;5.0;129.28938;10.233123;0.0
2024-07-01 02:00:00+00:00;23.5745;47.834694;22.62979;0.0;0.0;1.0;38.0;133.60289;10.44;0.0
2024-07-01 03:00:00+00:00;22.7745;50.703114;21.913937;0.0;0.0;0.0;17.0;132.13753;10.195057;0.0
2024-07-01 04:00:00+00:00;22.0745;53.08149;21.265112;0.0;0.0;0.0;10.0;139.39879;9.957108;0.0
2024-07-01 05:00:00+00:00;21.4245;54.869392;20.680565;0.0;0.0;1.0;42.0;125.537766;9.290511;0.0
2024-07-01 06:00:00+00:00;20.8745;56.009804;20.1064;0.0;0.0;3.0;90.0;118.61037;9.021574;0.0
2024-07-01 07:00:00+00:00;20.6745;55.407455;19.750517;0.0;0.0;3.0;98.0;117.552734;9.339208;0.0
2024-07-01 08:00:00+00:00;20.3745;54.965763;19.32703;0.0;0.0;3.0;93.0;105.64231;9.346143;0.0
2024-07-01 09:00:00+00:00;19.974499;54.863888;18.853706;0.0;0.0;3.0;100.0;113.49858;9.028754;0.0
2024-07-01 10:00:00+00:00;19.6745;54.970352;18.435102;0.0;0.0;3.0;100.0;117.552734;9.339208;1.0
2024-07-01 11:00:00+00:00;21.0745;52.472664;19.96095;0.0;0.0;3.0;100.0;111.801476;9.693296;1.0
2024-07-01 12:00:00+00:00;24.0745;46.87849;23.771101;0.0;0.0;3.0;100.0;132.70937;6.3690495;1.0
2024-07-01 13:00:00+00:00;25.724499;46.259594;26.006954;0.0;0.0;2.0;59.0;151.69934;5.315336;1.0
2024-07-01 14:00:00+00:00;28.474499;40.009655;29.268776;0.0;0.0;0.0;13.0;165.2564;7.072878;1.0
2024-07-01 15:00:00+00:00;31.0245;32.790096;32.024982;0.0;0.0;1.0;28.0;160.0168;8.427383;1.0
2024-07-01 16:00:00+00:00;32.7245;27.067133;33.59608;0.0;0.0;2.0;51.0;138.57643;8.161764;1.0
2024-07-01 17:00:00+00:00;33.6245;24.893854;34.542484;0.0;0.0;3.0;82.0;137.29063;6.3690495;1.0
2024-07-01 18:00:00+00:00;34.1245;23.104671;34.507317;0.0;0.0;3.0;82.0;149.74365;5.00128;1.0
2024-07-01 19:00:00+00:00;34.2245;21.923231;33.546185;0.0;0.0;3.0;89.0;169.6952;4.0249224;1.0
2024-07-01 20:00:00+00:00;33.8245;21.457432;32.952934;0.0;0.0;3.0;97.0;150.9455;3.7064266;1.0
2024-07-01 21:00:00+00:00;31.574501;30.0541;31.575161;0.0;0.0;3.0;82.0;153.43501;4.0249224;1.0
2024-07-01 22:00:00+00:00;28.7745;33.809467;28.292057;0.0;0.0;3.0;100.0;154.98314;5.95906;0.0
2024-07-01 23:00:00+00:00;28.724499;33.23979;27.591648;0.0;0.0;3.0;100.0;143.97253;9.793059;0.0
2024-07-02 00:00:00+00:00;28.224499;34.67669;26.866776;0.0;0.0;2.0;74.0;139.9698;11.753876;0.0
2024-07-02 01:00:00+00:00;25.3745;44.385086;24.776112;0.0;0.0;0.0;2.0;135.0001;9.1641035;0.0
2024-07-02 02:00:00+00:00;23.8245;49.339134;23.403858;0.0;0.0;0.0;0.0;136.73567;8.404285;0.0
2024-07-02 03:00:00+00:00;22.8245;52.58178;22.350052;0.0;0.0;0.0;0.0;121.75944;8.891343;0.0
2024-07-02 04:00:00+00:00;22.0745;55.033916;21.615463;0.0;0.0;0.0;0.0;124.992096;8.78872;0.0
2024-07-02 05:00:00+00:00;21.5245;56.541965;21.049944;0.0;0.0;0.0;0.0;131.63345;8.669949;0.0
2024-07-02 06:00:00+00:00;21.0245;57.920967;20.511816;0.0;0.0;0.0;0.0;119.74479;8.707237;0.0
2024-07-02 07:00:00+00:00;20.6745;59.181484;20.25201;0.0;0.0;0.0;0.0;122.27562;8.0899935;0.0
2024-07-02 08:00:00+00:00;20.224499;61.853382;20.146418;0.0;0.0;0.0;2.0;120.963684;6.297428;0.0
2024-07-02 09:00:00+00:00;19.8245;64.44985;19.900795;0.0;0.0;0.0;6.0;111.801476;5.815978;0.0
2024-07-02 10:00:00+00:00;19.6745;65.0523;19.585087;0.0;0.0;0.0;6.0;111.25058;6.9527545;1.0
2024-07-02 11:00:00+00:00;21.1745;62.07018;21.091957;0.0;0.0;0.0;17.0;104.62092;8.557102;1.0
2024-07-02 12:00:00+00:00;24.0745;54.64603;24.686;0.0;0.0;0.0;0.0;116.56499;5.634891;1.0
2024-07-02 13:00:00+00:00;27.3745;48.85187;28.445843;0.0;0.0;0.0;0.0;100.619606;5.8603754;1.0
2024-07-02 14:00:00+00:00;30.1745;42.879234;31.868301;0.0;0.0;0.0;0.0;81.46932;7.2805495;1.0
2024-07-02 15:00:00+00:00;32.2245;34.54336;33.08495;0.0;0.0;0.0;16.0;81.6342;12.371645;1.0
2024-07-02 16:00:00+00:00;33.1245;30.279083;33.436115;0.0;0.0;0.0;7.0;86.63361;12.261158;1.0
2024-07-02 17:00:00+00:00;34.0745;27.789093;34.638367;0.0;0.0;0.0;14.0;90.0;11.159999;1.0
2024-07-02 18:00:00+00:00;33.9745;27.221865;33.889244;0.0;0.0;2.0;51.0;105.06854;9.6932955;1.0
2024-07-02 19:00:00+00:00;33.3745;27.0619;32.51061;0.0;0.0;3.0;100.0;113.749504;9.83268;1.0
2024-07-02 20:00:00+00:00;32.9745;28.414845;31.986141;0.0;0.0;3.0;96.0;95.355736;11.570515;1.0
2024-07-02 21:00:00+00:00;31.6745;31.911222;30.909386;0.0;0.0;3.0;100.0;91.78987;11.525623;1.0
2024-07-02 22:00:00+00:00;29.8245;37.733864;29.135704;0.0;0.0;1.0;26.0;77.4712;13.276144;0.0
2024-07-02 23:00:00+00:00;28.5245;41.477646;28.240005;0.0;0.0;0.0;2.0;82.64771;11.252519;0.0
2024-07-03 00:00:00+00:00;27.6745;44.43746;27.562248;0.0;0.0;0.0;17.0;74.57778;10.829959;0.0
2024-07-03 01:00:00+00:00;25.724499;49.682705;25.733257;0.0;0.0;0.0;2.0;100.491425;9.885262;0.0
2024-07-03 02:00:00+00:00;24.724499;53.24303;24.909237;0.0;0.0;0.0;0.0;83.15732;9.0645685;0.0
2024-07-03 03:00:00+00:00;24.224499;55.215706;24.470026;0.0;0.0;0.0;5.0;104.03627;8.905908;0.0
2024-07-03 04:00:00+00:00;23.8245;57.291935;24.11612;0.0;0.0;0.0;4.0;108.43504;9.107359;0.0
2024-07-03 05:00:00+00:00;23.3745;59.246666;23.755142;0.0;0.0;0.0;3.0;99.46225;8.759178;0.0
2024-07-03 06:00:00+00:00;23.1245;59.954956;23.398722;0.0;0.0;0.0;4.0;90.0;9.36;0.0
2024-07-03 07:00:00+00:00;23.0745;59.750515;23.294893;0.0;0.0;0.0;6.0;81.25392;9.47012;0.0
2024-07-03 08:00:00+00:00;22.8245;60.661793;23.087637;0.0;0.0;0.0;1.0;78.6901;9.178235;0.0
2024-07-03 09:00:00+00:00;22.5745;61.787395;22.959478;0.0;0.0;2.0;53.0;77.735245;8.473393;0.0
2024-07-03 10:00:00+00:00;22.224499;63.319733;22.652292;0.0;0.0;1.0;22.0;72.34979;8.311245;1.0
2024-07-03 11:00:00+00:00;23.2745;61.94608;23.916687;0.0;0.0;0.0;3.0;75.37909;8.557102;1.0
2024-07-03 12:00:00+00:00;25.724499;55.23529;26.808924;0.0;0.0;0.0;3.0;83.99109;6.87779;1.0
2024-07-03 13:00:00+00:00;28.5245;48.38111;29.39566;0.0;0.0;0.0;3.0;87.87895;9.726665;1.0
2024-07-03 14:00:00+00:00;31.1245;39.461388;31.847935;0.0;0.0;1.0;33.0;79.69521;12.074766;1.0
2024-07-03 15:00:00+00:00;32.6245;33.231197;32.911892;0.0;0.0;1.0;29.0;77.90526;15.463244;1.0
2024-07-03 16:00:00+00:00;33.8245;29.882126;34.271637;0.0;0.0;1.0;33.0;84.2895;14.471821;1.0
2024-07-03 17:00:00+00:00;34.3245;28.038303;34.341274;0.0;0.0;2.0;58.0;98.97255;13.849476;1.0
2024-07-03 18:00:00+00:00;34.2245;27.46768;33.367146;0.0;0.0;3.0;99.0;94.76356;13.004921;1.0
2024-07-03 19:00:00+00:00;33.1745;28.562271;32.011997;0.0;0.0;3.0;100.0;88.45188;13.324863;1.0
2024-07-03 20:00:00+00:00;32.3245;30.959692;30.910358;0.0;0.0;3.0;98.0;88.727;16.203999;1.0
2024-07-03 21:00:00+00:00;31.4245;33.332417;31.217037;0.0;0.0;3.0;100.0;99.46225;8.759178;1.0
2024-07-03 22:00:00+00:00;30.0245;36.582405;29.819824;0.0;0.0;3.0;99.0;110.55612;9.227524;0.0
2024-07-03 23:00:00+00:00;29.8745;36.303394;29.118298;0.0;0.0;3.0;98.0;106.85848;12.413476;0.0
2024-07-04 00:00:00+00:00;28.8245;39.077885;28.305588;0.0;0.0;3.0;96.0;116.56499;11.269782;0.0
2024-07-04 01:00:00+00:00;26.0745;47.88286;25.88283;0.0;0.0;1.0;30.0;118.30067;10.630672;0.0
2024-07-04 02:00:00+00:00;25.1245;49.523823;25.045542;0.0;0.0;0.0;12.0;106.26028;9.0;0.0
2024-07-04 03:00:00+00:00;24.3745;50.958305;24.27231;0.0;0.0;0.0;6.0;104.62092;8.557102;0.0
2024-07-04 04:00:00+00:00;23.6245;52.7887;23.344265;0.0;0.0;0.0;0.0;96.581856;9.422101;0.0
2024-07-04 05:00:00+00:00;23.0745;55.285572;23.054241;0.0;0.0;0.0;0.0;102.80426;8.12197;0.0
2024-07-04 06:00:00+00:00;22.5245;58.47367;22.552427;0.0;0.0;0.0;1.0;87.614105;8.647496;0.0
2024-07-04 07:00:00+00:00;21.8745;62.632492;22.43363;0.0;0.0;0.0;0.0;86.63361;6.130579;0.0
2024-07-04 08:00:00+00:00;21.474499;64.59879;22.072384;0.0;0.0;0.0;0.0;90.0;6.12;0.0
2024-07-04 09:00:00+00:00;21.1245;65.78702;21.645779;0.0;0.0;0.0;0.0;96.340096;6.519877;0.0
2024-07-04 10:00:00+00:00;20.8245;66.79502;21.379662;0.0;0.0;0.0;0.0;96.70974;6.162207;1.0
2024-07-04 11:00:00+00:00;22.1245;63.706524;22.702673;0.0;0.0;0.0;1.0;98.530685;7.2805495;1.0
2024-07-04 12:00:00+00:00;24.7745;54.99842;25.542238;0.0;0.0;0.0;2.0;93.17977;6.489992;1.0
2024-07-04 13:00:00+00:00;27.4245;48.398148;27.94601;0.0;0.0;0.0;0.0;90.0;9.36;1.0
2024-07-04 14:00:00+00:00;30.0245;40.050568;30.547619;0.0;0.0;0.0;0.0;84.644264;11.570515;1.0
2024-07-04 15:00:00+00:00;31.824501;34.544514;32.5009;0.0;0.0;0.0;1.0;75.57919;13.009903;1.0
2024-07-04 16:00:00+00:00;32.9745;30.935572;33.965424;0.0;0.0;0.0;2.0;80.83774;11.304229;1.0
2024-07-04 17:00:00+00:00;33.6745;28.603424;34.565445;0.0;0.0;0.0;4.0;94.08554;10.105681;1.0
2024-07-04 18:00:00+00:00;33.9245;27.748962;34.092724;0.0;0.0;0.0;15.0;107.818985;10.587917;1.0
2024-07-04 19:00:00+00:00;33.524498;26.835402;32.55748;0.0;0.0;1.0;46.0;97.853226;10.538843;1.0
2024-07-04 20:00:00+00:00;33.1745;27.187382;32.234634;0.0;0.0;0.0;8.0;83.88459;10.1376915;1.0
2024-07-04 21:00:00+00:00;31.4245;33.659565;31.700096;0.0;0.0;1.0;29.0;82.875084;5.8048253;1.0
2024-07-04 22:00:00+00:00;29.0745;39.91673;29.44783;0.0;0.0;1.0;26.0;109.440125;6.489992;0.0
2024-07-04 23:00:00+00:00;27.7745;43.189648;27.816898;0.0;0.0;0.0;1.0;111.3707;8.891344;0.0
2024-07-05 00:00:00+00:00;26.474499;46.916546;26.51249;0.0;0.0;0.0;0.0;131.82008;9.178235;0.0
2024-07-05 01:00:00+00:00;24.6245;51.690163;24.59154;0.0;0.0;0.0;0.0;115.55992;9.178235;0.0
2024-07-05 02:00:00+00:00;23.8745;53.370655;23.713999;0.0;0.0;0.0;1.0;109.798965;9.565437;0.0
2024-07-05 03:00:00+00:00;23.2745;55.33568;23.09577;0.0;0.0;0.0;0.0;105.06854;9.6932955;0.0
2024-07-05 04:00:00+00:00;22.6745;57.010944;22.448038;0.0;0.0;0.0;0.0;96.340096;9.779817;0.0
2024-07-05 05:00:00+00:00;22.1745;58.199917;21.90322;0.0;0.0;0.0;0.0;87.87895;9.726665;0.0
2024-07-05 06:00:00+00:00;21.8745;58.127384;21.55245;0.0;0.0;0.0;0.0;90.0;9.36;0.0
2024-07-05 07:00:00+00:00;21.5245;58.614223;21.286964;0.0;0.0;0.0;0.0;94.96966;8.311245;0.0
2024-07-05 08:00:00+00:00;21.1745;59.68971;20.906559;0.0;0.0;0.0;0.0;99.865746;8.4042845;0.0
2024-07-05 09:00:00+00:00;20.7745;61.175167;20.462595;0.0;0.0;0.0;0.0;97.12492;8.707238;0.0
2024-07-05 10:00:00+00:00;20.5745;61.93344;20.163473;0.0;0.0;0.0;0.0;94.39862;9.3876505;1.0
2024-07-05 11:00:00+00:00;22.0245;58.734303;21.649284;0.0;0.0;0.0;0.0;90.0;10.440001;1.0
2024-07-05 12:00:00+00:00;24.724499;53.071445;24.951508;0.0;0.0;0.0;0.0;87.614105;8.647496;1.0
2024-07-05 13:00:00+00:00;27.724499;45.173798;27.662317;0.0;0.0;0.0;0.0;82.64771;11.252519;1.0
2024-07-05 14:00:00+00:00;30.6745;35.938427;30.510426;0.0;0.0;0.0;0.0;80.78905;13.493999;1.0
2024-07-05 15:00:00+00:00;32.3245;30.657616;32.124382;0.0;0.0;0.0;0.0;90.0;15.4800005;1.0
